    128,  0.833333313,         0.75
    129,  0.916666687,         0.75
    130,           1.,         0.75
    131,           0.,  0.833333313
    132, 0.0833333358,  0.833333313
    133,  0.166666672,  0.833333313
    134,         0.25,  0.833333313
    135,  0.333333343,  0.833333313
    136,  0.416666657,  0.833333313
    137,          0.5,  0.833333313
    138,  0.583333313,  0.833333313
    139,  0.666666687,  0.833333313
    140,         0.75,  0.833333313
    141,  0.833333313,  0.833333313
    142,  0.916666687,  0.833333313
    143,           1.,  0.833333313
    144,           0.,  0.916666687
    145, 0.0833333358,  0.916666687
    146,  0.166666672,  0.916666687
    147,         0.25,  0.916666687
    148,  0.333333343,  0.916666687
    149,  0.416666657,  0.916666687
    150,          0.5,  0.916666687
    151,  0.583333313,  0.916666687
    152,  0.666666687,  0.916666687
    153,         0.75,  0.916666687
    154,  0.833333313,  0.916666687
    155,  0.916666687,  0.916666687
    156,           1.,  0.916666687
    157,           0.,           1.
    158, 0.0833333358,           1.
    159,  0.166666672,           1.
    160,         0.25,           1.
    161,  0.333333343,           1.
    162,  0.416666657,           1.
    163,          0.5,           1.
    164,  0.583333313,           1.
    165,  0.666666687,           1.
    166,         0.75,           1.
    167,  0.833333313,           1.
    168,  0.916666687,           1.
    169,           1.,           1.
    170,           0.,   1.08333337
    171, 0.0833333358,   1.08333337
    172,  0.166666672,   1.08333337
    173,         0.25,   1.08333337
    174,  0.333333343,   1.08333337
    175,  0.416666657,   1.08333337
    176,          0.5,   1.08333337
    177,  0.583333313,   1.08333337
    178,  0.666666687,   1.08333337
    179,         0.75,   1.08333337
    180,  0.833333313,   1.08333337
    181,  0.916666687,   1.08333337
    182,           1.,   1.08333337
    183,           0.,   1.16666663
    184, 0.0833333358,   1.16666663
    185,  0.166666672,   1.16666663
    186,         0.25,   1.16666663
    187,  0.333333343,   1.16666663
    188,  0.416666657,   1.16666663
    189,          0.5,   1.16666663
    190,  0.583333313,   1.16666663
    191,  0.666666687,   1.16666663
    192,         0.75,   1.16666663
    193,  0.833333313,   1.16666663
    194,  0.916666687,   1.16666663
    195,           1.,   1.16666663
    196,           0.,         1.25
    197, 0.0833333358,         1.25
    198,  0.166666672,         1.25
    199,         0.25,         1.25
    200,  0.333333343,         1.25
    201,  0.416666657,         1.25
    202,          0.5,         1.25
    203,  0.583333313,         1.25
    204,  0.666666687,         1.25
    205,         0.75,         1.25
    206,  0.833333313,         1.25
    207,  0.916666687,         1.25
    208,           1.,         1.25
    209,           0.,   1.33333337
    210, 0.0833333358,   1.33333337
    211,  0.166666672,   1.33333337
    212,         0.25,   1.33333337
    213,  0.333333343,   1.33333337
    214,  0.416666657,   1.33333337
    215,          0.5,   1.33333337
    216,  0.583333313,   1.33333337
    217,  0.666666687,   1.33333337
    218,         0.75,   1.33333337
    219,  0.833333313,   1.33333337
    220,  0.916666687,   1.33333337
    221,           1.,   1.33333337
    222,           0.,   1.41666663
    223, 0.0833333358,   1.41666663
    224,  0.166666672,   1.41666663
    225,         0.25,   1.41666663
    226,  0.333333343,   1.41666663
    227,  0.416666657,   1.41666663
    228,          0.5,   1.41666663
    229,  0.583333313,   1.41666663
    230,  0.666666687,   1.41666663
    231,         0.75,   1.41666663
    232,  0.833333313,   1.41666663
    233,  0.916666687,   1.41666663
    234,           1.,   1.41666663
    235,           0.,          1.5
    236, 0.0833333358,          1.5
    237,  0.166666672,          1.5
    238,         0.25,          1.5
    239,  0.333333343,          1.5
    240,  0.416666657,          1.5
    241,          0.5,          1.5
    242,  0.583333313,          1.5
    243,  0.666666687,          1.5
    244,         0.75,          1.5
    245,  0.833333313,          1.5
    246,  0.916666687,          1.5
    247,           1.,          1.5
    248,           0.,   1.58333337
    249, 0.0833333358,   1.58333337
    250,  0.166666672,   1.58333337
    251,         0.25,   1.58333337
    252,  0.333333343,   1.58333337
    253,  0.416666657,   1.58333337
    254,          0.5,   1.58333337
    255,  0.583333313,   1.58333337
    256,  0.666666687,   1.58333337
    257,         0.75,   1.58333337
    258,  0.833333313,   1.58333337
    259,  0.916666687,   1.58333337
    260,           1.,   1.58333337
    261,           0.,   1.66666663
    262, 0.0833333358,   1.66666663
    263,  0.166666672,   1.66666663
    264,         0.25,   1.66666663
    265,  0.333333343,   1.66666663
    266,  0.416666657,   1.66666663
    267,          0.5,   1.66666663
    268,  0.583333313,   1.66666663
    269,  0.666666687,   1.66666663
    270,         0.75,   1.66666663
    271,  0.833333313,   1.66666663
    272,  0.916666687,   1.66666663
    273,           1.,   1.66666663
    274,           0.,         1.75
    275, 0.0833333358,         1.75
    276,  0.166666672,         1.75
    277,         0.25,         1.75
    278,  0.333333343,         1.75
    279,  0.416666657,         1.75
    280,          0.5,         1.75
    281,  0.583333313,         1.75
    282,  0.666666687,         1.75
    283,         0.75,         1.75
    284,  0.833333313,         1.75
    285,  0.916666687,         1.75
    286,           1.,         1.75
    287,           0.,   1.83333337
    288, 0.0833333358,   1.83333337
    289,  0.166666672,   1.83333337
    290,         0.25,   1.83333337
    291,  0.333333343,   1.83333337
    292,  0.416666657,   1.83333337
    293,          0.5,   1.83333337
    294,  0.583333313,   1.83333337
    295,  0.666666687,   1.83333337
    296,         0.75,   1.83333337
    297,  0.833333313,   1.83333337
    298,  0.916666687,   1.83333337
    299,           1.,   1.83333337
    300,           0.,   1.91666663
    301, 0.0833333358,   1.91666663
    302,  0.166666672,   1.91666663
    303,         0.25,   1.91666663
    304,  0.333333343,   1.91666663
    305,  0.416666657,   1.91666663
    306,          0.5,   1.91666663
    307,  0.583333313,   1.91666663
    308,  0.666666687,   1.91666663
    309,         0.75,   1.91666663
    310,  0.833333313,   1.91666663
    311,  0.916666687,   1.91666663
    312,           1.,   1.91666663
    313,           0.,           2.
    314, 0.0833333358,           2.
    315,  0.166666672,           2.
    316,         0.25,           2.
    317,  0.333333343,           2.
    318,  0.416666657,           2.
    319,          0.5,           2.
    320,  0.583333313,           2.
    321,  0.666666687,           2.
    322,         0.75,           2.
    323,  0.833333313,           2.
    324,  0.916666687,           2.
    325,           1.,           2.
